model,threshold_mode,jitter,poison_ratio,fidelity_median,n_seeds,delta_fpr,delta_fpr_sd,delta_tpr,delta_tpr_sd,sigma_control_fpr,sigma_control_tpr,exceeds_noise
xgboost,fixed,0.1,0.1,0.09033014239475093,5,-0.005035000000000001,0.012193038485135687,0.018172975601848097,0.024083160509354887,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.1,0.2,0.09055539550988478,5,0.004365,0.017209886330246345,0.06526708275917974,0.01478555804335084,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.1,0.5,0.09030748479091485,5,0.022745000000000005,0.03595260508641899,0.0666450514711842,0.012421754554980992,0.009977865822787507,0.006205554882063034,True
xgboost,fixed,0.2,0.02,0.1727840759535501,5,0.009515,0.014638685904137704,-0.012855637513171758,0.017211262703719747,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.2,0.05,0.17261343271534899,5,-0.0060999999999999995,0.010764641192348216,-0.0020426359730890686,0.008380170972503247,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.2,0.1,0.17262102139585886,5,-0.00726,0.007533292772752163,0.00966199238064358,0.007750463404681185,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.2,0.2,0.17261844716975422,5,0.007970000000000001,0.009296158480791945,0.008186755288968128,0.02812332740467876,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.005,0.25203698837677624,5,-0.010655000000000001,0.006166476911494927,0.012207181648699028,0.005720578992615867,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.01,0.25600611954755365,5,-0.009155,0.012460768435373476,0.0035178730647645205,0.008179448874679746,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.02,0.25566771391426557,5,0.0014350000000000022,0.015461308563637166,0.0008592040204263407,0.017897778329429445,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.05,0.254252395813183,5,-0.004090000000000002,0.014809082939196468,-0.0014590256950636426,0.01059539106542969,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.1,0.25432074795894133,5,-0.003955000000000001,0.008679454907999694,0.01919429358839264,0.021382718441968176,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.2,0.25405201657983284,5,0.010195000000000001,0.009584955659782677,0.03788603388181888,0.014875402978325266,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.3,0.5,0.25354973425167204,5,0.021595,0.015431202156669455,0.0511145335170625,0.030710896013053168,0.009977865822787507,0.006205554882063034,True
xgboost,fixed,0.7,0.02,0.5602404002212811,5,0.0032849999999999984,0.007999582020330812,0.014022858069222677,0.016568868197349203,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.7,0.05,0.5599149552431368,5,0.00332,0.015467116327874434,0.015692631920239907,0.016262543939615834,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.7,0.1,0.5598887757901365,5,0.005805000000000001,0.012940312496226665,0.02642457647726355,0.013610213313913537,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,0.7,0.2,0.5591151059912842,5,0.020649999999999998,0.009727024210929053,0.06142498176217881,0.017449235979006883,0.009977865822787507,0.006205554882063034,True
xgboost,fixed,1.5,0.005,1.0610277222805933,5,-0.013634999999999998,0.018827785318512636,0.005965793953149068,0.006415955909246964,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,1.5,0.01,1.062867229170972,5,-0.007720000000000002,0.012686575089440016,0.00042149631190728786,0.010419905911430034,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,1.5,0.02,1.0621106413443386,5,0.0025299999999999997,0.01079699611002986,-0.0002269595525654422,0.010232204105005725,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,1.5,0.05,1.0591578042930059,5,-0.001745,0.006861040373004663,0.024544054470292575,0.011479426046154585,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,1.5,0.1,1.0581742146559063,5,0.00292,0.005802380976805985,0.037934668071654375,0.020157699960526864,0.009977865822787507,0.006205554882063034,False
xgboost,fixed,1.5,0.2,1.0542563956797593,5,0.023725,0.018726518630007016,0.062462511145335145,0.01298627988174079,0.009977865822787507,0.006205554882063034,True
xgboost,fixed,1.5,0.5,1.05365202140995,5,0.035465,0.019707760210130425,0.06372700008105692,0.014452530543831506,0.009977865822787507,0.006205554882063034,True
xgboost,recalibrated,0.0,0.005,0.01060213354774478,5,0.0009749999999999998,0.001193078999899001,0.01964821269352355,0.03650501820713359,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.0,0.01,0.010494820840572301,5,0.0012649999999999996,0.0014871953469534527,0.03504903947475076,0.018368538958896792,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.0,0.02,0.010353908058669519,5,0.001195,0.001834768377752353,0.020264245764772683,0.010109888873788136,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.0,0.05,0.01043168219051888,5,0.0019149999999999994,0.001579220535580766,0.0013779687120045292,0.019105820411984904,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.0,0.1,0.01052298411922124,5,0.0019499999999999997,0.00158113883008419,-0.009418821431466306,0.0403299587366528,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.0,0.2,0.011071405657643599,5,0.001715,0.0015974197945436888,-0.05990111048066789,0.051946618342565976,0.0013768771972570866,0.020048535258507097,True
xgboost,recalibrated,0.0,0.5,0.01079352064720268,5,0.0018999999999999996,0.001590302644152993,-0.21867552889681444,0.05756719209356878,0.0013768771972570866,0.020048535258507097,True
xgboost,recalibrated,0.01,0.005,0.014301275655447398,5,-0.0005150000000000004,0.0026888426878491794,0.002642457647726326,0.040017554245683574,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.01,0.01428035207804056,5,0.00034999999999999994,0.0017088007490635067,0.014055280862446317,0.035540533960581086,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.02,0.013824327365341098,5,0.0012950000000000001,0.00175217721706453,-0.017248925994974452,0.020412153736173354,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.05,0.013948018330317979,5,0.0012049999999999997,0.0020678642363559556,0.026683958823052613,0.02729246516830501,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.1,0.013918432479111897,5,0.0010899999999999998,0.0024979116277402615,0.04730485531328525,0.02371887161299096,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.2,0.01438114403506926,5,0.0018249999999999996,0.0015521154918368672,0.07319445570235876,0.02289224856582917,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.01,0.5,0.014164875736471998,5,0.001885,0.0016499621207773229,0.005284915295452719,0.029088188041395808,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.02,0.02,0.02204922069456334,5,0.0013649999999999997,0.0011801218157461546,-0.012725946340277216,0.018808800910145508,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.02,0.05,0.02216913023794056,5,0.001375,0.0010101051925418467,0.02023182297154902,0.02517368128262427,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.02,0.1,0.02205628086915842,5,0.0008799999999999997,0.0015601882899188811,0.04216584258733891,0.02498695065453526,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.02,0.2,0.02234033452151992,5,0.001225,0.0010414833171971602,0.07834967982491695,0.024313217382887182,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.005,0.03145792863549116,5,0.0011250000000000001,0.0012809908274456928,-0.0036151414444354213,0.04537151865398647,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.01,0.03098623543654786,5,0.00015499999999999976,0.0022962877650677845,0.007295128475318169,0.03144049810978584,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.02,0.030852270334861383,5,0.0013249999999999994,0.0019883253003470033,-0.02610034854502712,0.0339543145088337,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.05,0.030930574590417405,5,0.0010999999999999998,0.0016385016020742857,0.013309556618302687,0.013138284321033023,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.1,0.030937541539799142,5,0.0012049999999999995,0.001530461531695586,0.0367026019291562,0.036132617422936976,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.2,0.03114576622709776,5,0.0014199999999999996,0.001684803400993719,0.07693928831968874,0.023403187873794386,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.03,0.5,0.03109014898322236,5,0.0015299999999999997,0.0016628665009555037,-0.0028369944070681273,0.04152618147101105,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.05,0.02,0.048231209145673706,5,0.0017100000000000004,0.0017350792489105504,-0.009256707465348124,0.018540037416476664,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.05,0.05,0.0483015871788877,5,0.0007849999999999999,0.002039117456155972,0.01964821269352357,0.009809502560211193,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.05,0.1,0.04831208956310174,5,0.0016599999999999996,0.0014772863635734272,0.035146307854421674,0.04230544025508071,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.05,0.2,0.04852012134094384,5,0.0018999999999999996,0.001611191329420563,0.057647726351625225,0.04273399944937179,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.07,0.02,0.06536318929610627,5,0.0017950000000000002,0.0014333527130472809,-0.01232066142498176,0.015271875601077116,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.07,0.05,0.06531899891207274,5,0.00165,0.0016422164899914991,0.027624219826538045,0.02909722155622099,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.07,0.1,0.06526996504470058,5,0.0010499999999999997,0.0008312265034273145,0.04980141039150525,0.028029054682096884,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.07,0.2,0.06549662205094063,5,0.0014699999999999995,0.0020419353564694455,0.05931750020264246,0.04016193152696257,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.005,0.09100813636040209,5,0.0009849999999999995,0.002113099027494926,0.009953797519656327,0.024299215279779143,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.01,0.09032301474981072,5,0.0004749999999999999,0.002192102301444894,-0.0024803436816081435,0.05185726523044615,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.02,0.0906294825090054,5,0.0010499999999999997,0.0016324827717314506,-0.01985896084947718,0.024954626753267272,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.05,0.09049369262974466,5,0.0008249999999999993,0.0009805929328727595,0.011931587906298136,0.02513311589283401,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.1,0.09033014239475093,5,0.0012099999999999995,0.0017583372827759756,0.038874929075139855,0.04152667985814306,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.2,0.09055539550988478,5,0.0017999999999999995,0.001603414325743662,0.04208478560427984,0.0237198965075497,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.1,0.5,0.09030748479091485,5,0.0018749999999999995,0.00170247980898453,0.02708924373834807,0.03246695946208579,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.2,0.02,0.1727840759535501,5,0.0012949999999999997,0.0012182723422946124,-0.044727243252006166,0.01255433727496284,0.0013768771972570866,0.020048535258507097,True
xgboost,recalibrated,0.2,0.05,0.17261343271534899,5,0.0008149999999999998,0.0027524193902819386,-0.0019940017832536404,0.03135122321878038,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.2,0.1,0.17262102139585886,5,0.00167,0.0016257113827491034,0.024527843073680812,0.037782232739156665,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.2,0.2,0.17261844716975422,5,0.0011349999999999997,0.002218994704815674,-0.0006970900543081582,0.020491359222424156,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.005,0.25203698837677624,5,0.00017500000000000016,0.0017929549631822879,0.0371403096376753,0.023948559651234783,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.01,0.25600611954755365,5,0.0007549999999999999,0.0022113627020459575,0.011396611818108138,0.04417120695495624,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.02,0.25566771391426557,5,0.0012949999999999997,0.001966945601688059,-0.040528491529545255,0.03349419309509584,0.0013768771972570866,0.020048535258507097,True
xgboost,recalibrated,0.3,0.05,0.254252395813183,5,0.0006099999999999998,0.0016724420767249314,-0.020248034368160826,0.03321924427808512,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.1,0.25432074795894133,5,0.0017399999999999998,0.0014554423726139078,0.016260030801653568,0.019481148362691325,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.2,0.25405201657983284,5,0.00162,0.001709934209260696,0.04093377644484073,0.015487930028709353,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.3,0.5,0.25354973425167204,5,0.0017099999999999997,0.0015296649960040273,0.01219097025208724,0.03432534025993161,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.7,0.02,0.5602404002212811,5,0.0012099999999999997,0.0010453169375840043,0.02097754721569265,0.03526730556318043,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.7,0.05,0.5599149552431368,5,0.0013049999999999997,0.0020203186629836395,0.023360622517629916,0.04222101779307181,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.7,0.1,0.5598887757901365,5,0.001645,0.0015288271648554654,-0.012612466563994462,0.021539099320454027,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,0.7,0.2,0.5591151059912842,5,0.0011749999999999996,0.0020154093876927335,0.01679500688984359,0.025626534069333257,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.005,1.0610277222805933,5,0.0013450000000000003,0.001859048815927113,0.029164302504660823,0.03078071027686969,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.01,1.062867229170972,5,0.001315,0.001500583219951496,0.015773688903299044,0.0251932483910778,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.02,1.0621106413443386,5,0.0011099999999999994,0.0016971115166658907,-0.00030801653562451126,0.04310682453163622,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.05,1.0591578042930059,5,0.0008199999999999998,0.0014441043937333613,0.0004539191051309288,0.02425227100426036,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.1,1.0581742146559063,5,0.0013549999999999994,0.0013292855223765887,0.005641566020912725,0.017660250074000905,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.2,1.0542563956797593,5,0.0010500000000000002,0.002119625556554742,-0.007051957526140895,0.012213138368012688,0.0013768771972570866,0.020048535258507097,False
xgboost,recalibrated,1.5,0.5,1.05365202140995,5,0.0015649999999999998,0.0016337839514452338,0.0024965550782200196,0.006178275761893256,0.0013768771972570866,0.020048535258507097,False
